Date,Headline
2020-05-01,the most important takeaway that drove both facebook and alphabet stocks higher after earnings
2020-04-30,google faces calls to hold off collecting ad dollars from struggling german companies
2020-04-30,u.s. consumer advocates urge close scrutiny of google plan to buy fitbit
2020-04-30,"corrected-update 1-google makes meet video conferencing free to all users, challenging zoom"
2020-04-30,"the cloud is one of the google&quot;s &quot;bright spots&quot; as its advertising slows,  say analysts. here&quot;s why they think the pandemic could be an &quot;accelerant&quot; (goog, googl)"
2020-04-30,"facebook, google and the rest of big tech have too much influence? hardly"
2020-04-30,"zacks earnings trends highlights: ford, delta air, starbucks, boeing, alphabet, coca-cola and proctor &amp; gamble"
2020-04-30,elliott wave view: google (googl) ending 5 waves impulse
2020-04-29,"jim cramer reacts to amd, starbucks, boeing, ge and alphabet earnings reports"
2020-04-29,"after alphabet&quot;s post-earnings surge, is it still a buy?"
2020-04-29,"apple, google to release early versions of contact tracing tool to developers"
2020-04-29,analysts applaud alphabet earnings: &quot;an incredible advertising business&quot;
2020-04-29,google shares rise on q1 revenue beat
2020-04-29,"stock market update: alphabet, facebook lead faang stocks higher"
2020-04-29,why alphabet stock was soaring today
2020-04-29,google makes it&quot;s video conferencing software free in challenge to zoom
2020-04-29,"google makes meet free for all users, sending zoom shares down 7%"
2020-04-29,alphabet is still a buy after earnings
2020-04-29,"alphabet: advertising hit hard, but stock is too cheap"
2020-04-29,"stock market update: stocks jump at open, boosted by remdesivir news and alphabet earnings"
2020-04-29,"alphabet (googl) q1 earnings miss, revenues beat estimates"
2020-04-29,"thinking about trading stocks or options in alphabet inc, exxon mobil, ollie&quot;s bargain outlet, walt disney, or facebook?"
2020-04-29,"top analyst upgrades and downgrades: alphabet, amd, corning, fireeye, inovia, lululemon, nike, roku, starbucks, tyson, walmart and more"
2020-04-29,"eli lilly and company, pvh, alphabet, starbucks and ford motor highlighted as zacks bull and bear of the day"
2020-04-29,alphabet shares spike after earnings show q1 revenue hit wasn&quot;t as bad a feared
2020-04-29,"futures rise on alphabet, boeing earnings ahead of gdp data"
2020-04-29,alphabet adds $68 billion in market value after first-quarter ad sales top gloomy estimates (googl)
2020-04-29,"us stocks-futures rise on alphabet, boeing earnings ahead of gdp data"
2020-04-29,alphabet shares rise during earnings conference as first quarter advertising revenue better than expected
2020-04-29,loup ventures&quot; munster on alphabet&quot;s q1: &quot;hats off to them&quot; for ad performance
2020-04-29,"stock market update: futures gain ahead of gdp data, fed decision; alphabet shares rise"
2020-04-29,alphabet earnings drive futures higher ahead of gdp data
2020-04-29,us stocks-alphabet earnings drive futures higher ahead of gdp data
2020-04-29,"google makes meet video conferencing free to all users, challenging zoom"
2020-04-29,alphabet inc (goog) (googl) q1 2020 earnings call transcript
2020-04-29,google revenue growth slows to 13% in q1 on drop in ad spending
2020-04-29,alphabet spikes 8% in after-hours on &quot;better-than-feared&quot; q1 results
2020-04-29,alphabet inc. (goog) ceo sundar pichai on q1 2020 results - earnings call transcript
2020-04-29,google ad sales steady after coronavirus drop; alphabet leads tech share rally
2020-04-29,"earnings watch: facebook hopes to pick up where google and snap left off, in crazy earnings day"
2020-04-29,"marketwatch first take: google gives wall street what it wants, and the stock shoots higher"
2020-04-29,google kicks off big tech with a bang
2020-04-29,google&quot;s earnings confirm it&quot;s a buy
2020-04-28,"here&quot;s the good news alphabet execs delivered on its q1 earnings call, sending the stock soaring"
2020-04-28,update 4-google ad sales steady after coronavirus drop; alphabet leads tech share rally
2020-04-28,"alphabet&quot;s google ad cliff is manageable, for now"
2020-04-28,"stock market news live updates: stock futures little changed, alphabet shares jump"
2020-04-28,"google cloud generated nearly $2.8 billion in revenue this quarter, up 52% from a year ago (googl, goog)"
2020-04-28,"google mixed, starbucks tops and ford misses"
2020-04-28,fast money traders react to alphabet&quot;s big quarter
2020-04-28,"alphabet warns of difficult quarter as consumers google pandemic, not shopping"
2020-04-28,"update 3-alphabet warns of difficult quarter as consumers google pandemic, not shopping"
2020-04-28,"newswatch: alphabet earnings hit by &quot;significant slowdown&quot; in ad sales, but revenue boosts stock"
2020-04-28,google parent alphabet tops sales estimates despite virus hammering economy
2020-04-28,update 2-google parent alphabet tops sales estimates despite virus hammering economy
2020-04-28,alphabet reports q1 sales beat
2020-04-28,update 1-google parent alphabet tops sales estimates despite virus hammering economy
2020-04-28,"alphabet earnings hit by &quot;significant slowdown&quot; in ad sales, but stock rises"
2020-04-28,"alphabet earnings hit by &quot;significant slowdown&quot; in ad sales, but revenue boosts stock"
2020-04-28,alphabet rises after strong q1 revenue beat
2020-04-28,google parent alphabet quarterly revenue beats estimates
2020-06-01,"alphabet, amazon, broadcom, gap and campbell soup are part of zacks earnings preview"
2020-05-31,better buy: amazon.com vs. google
2020-05-30,2 investors at alphabet&quot;s $4.5 billion venture fund share the 3 healthcare companies outside their portfolio that impress them the most
2020-05-30,google postpones android 11 unveiling amid u.s. protests
2020-05-29,"michael burry&quot;s firm axes alphabet, buys 5 stocks in the 1st quarter"
2020-05-29,"google cancels job offers to more than 2,000 workers"
2020-05-29,google eyes india telecom space with interest in vodafone
2020-05-29,better buy: alibaba vs. alphabet
2020-05-29,better buy: alphabet vs. twilio
2020-05-28,"mario cibelli adds 2 stocks to portfolio, gives alphabet the boot"
2020-05-28,alphabet (googl) up 5.8% since last earnings report: can it continue?
2020-05-28,"the zacks analyst blog highlights: alphabet, visa, bank of america, jpmorgan chase and nvidia"
2020-05-28,google considering taking stake in vodafone idea - ft
2020-05-28,google considering taking stake in vodafone idea -ft
2020-05-28,arizona alleges consumer fraud in lawsuit against google
2020-05-28,"google sees resurgence in state-backed hacking, phishing related to covid-19"
2020-05-28,u.s. state of arizona files consumer fraud lawsuit against google
2020-05-28,update 2-u.s. state of arizona files consumer fraud lawsuit against google
2020-05-27,u.s. state of arizona files consumer fraud lawsuit against google
2020-05-27,"facebook, twitter, apple, and google win dismissal of anti-conservative bias suit"
2020-05-27,"top stock reports for alphabet, visabank of america"
2020-05-27,"activision blizzard, walt disney, amazon, alphabet and microsoft highlighted as zacks bull and bear of the day"
2020-05-27,how google is getting ready to bring googlers back into the office
2020-05-27,exclusive: google faces antitrust case in india over payments app - sources
2020-05-26,"google to start reopening offices, targets 30% capacity in september"
2020-05-26,"google to start reopening offices, sees 30% capacity by september"
2020-05-26,google plans to begin reopening of some offices on july 6
2020-05-26,"google to start reopening offices, sees 30% capacity by sept"
2020-05-26,"the bill & melinda gates foundation invested in apple, amazon, and google last quarter"
2020-05-23,google&quot;s ceo touches on how collaboration with apple on the contact tracing project came to be in new interview
2020-05-22,"sundar pichai doesn&quot;t plan to move google&quot;s workforce entirely remote: &quot;i expect us to need physical spaces to get people together&quot; (goog, googl)"
2020-05-22,"the zacks analyst blog highlights: alphabet, apple, facebook, netflix and amazon.com"
2020-05-22,"alphabet investors should reject ceo&quot;s pay, proxy firms say"
2020-05-22,alphabet executive pay plan opposed by iss - reuters
2020-05-22,"big tech in healthcare: here&quot;s who wins and loses as alphabet, amazon, apple, and microsoft hone in on niche sectors of healthcare"
2020-05-22,proxy adviser iss recommends vote &quot;against&quot; executive pay at alphabet
2020-05-21,"alphabet inc - ordinary shares -&quot;s (googl, $1,409.16) moving average convergence divergence (macd) histogram just turned positive"
2020-05-21,"alphabet inc - ordinary shares -&quot;s (goog, $1,406.72) moving average convergence divergence (macd) histogram just turned positive"
2020-05-21,"google, apple launch contact-tracing app: faang stocks gain"
2020-05-20,free covid-19 testing site run by alphabet&quot;s verily opens in east san jose
2020-05-20,"apple-google contact tracing tech launches, with 23 countries seeking access"
2020-05-20,google cloud secures u.s. defense department contract
2020-05-20,what will google and facebook look like when their employees finally return to the office?
2020-05-19,better buy: netflix vs. google
2020-05-18,"amazon job openings rose in april while they fell at alphabet, facebook and netflix, says citi"
2020-05-18,"wedgewood partners cuts fastenal, alphabet, visa"
2020-06-23,"amazon, google, twitter, and other tech companies are speaking out against trump&quot;s freeze on immigrant work visas (amzn, twtr, goog, googl)"
2020-06-22,google ad revenue to see first dip in more than a decade in 2020
2020-06-22,"google&quot;s u.s. ad revenue projected to fall this year, emarketer says, as facebook, amazon gain share"
2020-06-22,first time for everything: google&quot;s ad revenue will fall in 2020
2020-06-22,google bolsters advertisement business with new features
2020-06-22,"facebook buys mapillary, threatens google &amp; apple&quot;s map lead"
2020-06-18,"facebook, google, amazon could face eu tax by end of 2020"
2020-06-18,"uk drops coronavirus tracing app, partners with google, apple"
2020-06-18,"u.s. house panel hears from facebook, google, twitter on election security"
2020-06-18,google ceo sundar pichai announces $175m fund for african american business owners
2020-06-18,"spyware google chrome extensions downloaded 32m times in &quot;the most far-reaching malicious campaign to date,&quot; researchers say"
2020-06-18,"google sets 2025 leadership diversity goal, ends &quot;tailgater&quot; id checks"
2020-06-18,"google, fitbit deal may hamper competition: australian regulator"
2020-06-18,"update 1-google, fitbit deal may hamper competition -australian regulator"
2020-06-18,"australian regulator raises concerns over google, fitbit deal"
2020-06-17,"what google&quot;s ceo plans to do to improve leadership diversity, help black businesses"
2020-06-17,"google sets 2025 leadership diversity goal, ends &quot;tailgater&quot; id checks"
2020-06-17,"update 1-google sets 2025 leadership diversity goal, ends &quot;tailgater&quot; id checks"
2020-06-17,"google sets 2025 goal for leadership diversity, curbs on racial profiling"
2020-06-17,zoom rival google meet gets primetime exposure in a new gmail tab
2020-06-17,"justice dept. proposes rolling back protections for facebook, google"
2020-06-17,"capitol report: alphabet, amazon and facebook willing to have their ceos testify before house panel, while apple doesn&quot;t commit"
2020-06-17,google releases new ad features to help small businesses
2020-06-17,google &amp; carrefour launch voice grocery service in france
2020-06-17,"google kicks out financial blog zerohedge from advertising platform over racism, warns the federalist"
2020-06-16,alphabet (googl) gains but lags market: what you should know
2020-06-16,"house panel to hold election-security hearing with facebook, google, twitter"
2020-06-16,"update 1-u.s. house panel to hold election-security hearing with facebook, google, twitter"
2020-06-16,google and carrefour team to launch voice activated food shopping in france
2020-06-16,"eu antitrust regulators set july 20 deadline for google, fitbit deal"
2020-06-16,"a former google x employee just raised $21 million for his ai startup streamlit, which is already being used by companies like uber and stitch fix"
2020-06-15,coronavirus: workers at hotel project near google hq test positive
2020-06-15,uncovering alphabet&quot;s next big winner
2020-06-12,"google looks to limit discrimination in housing, employment, credit ads a year after facebook settled similar lawsuit"
2020-06-12,"google&quot;s new rules clamp down on discriminatory housing, job ads"
2020-06-12,"update 3-google&quot;s new rules clamp down on discriminatory housing, job ads"
2020-06-11,"google&quot;s new rules clamp down on discriminatory housing, job ads"
2020-06-11,"update 2-google&quot;s new rules clamp down on discriminatory housing, job ads"
2020-06-11,"google to ban targeting housing ads based on gender, age"
2020-09-01,"google, apple roll out built-in covid-19 exposure notifications to phones"
2020-09-01,"marketwatch.com: apple, google enhance contact-tracing technology to help combat covid-19"
2020-09-01,"apple, google enhance contact-tracing technology to help combat covid-19"
2020-09-01,can fitbit survive without google?
2020-09-01,alphabet&quot;s (googl) waymo to bring driverless trucks in texas
2020-09-01,"facebook, google battle australia over proposed revenue-share law"
2020-09-01,elliott wave view: support area for alphabet (googl)
2020-08-31,how google could change the streaming space with kaleidoscope
2020-08-30,why alphabet should split its stock
2020-08-29,alphabet (googl) up 6.6% since last earnings report: can it continue?
2020-08-28,walmart&quot;s original tiktok ownership plan was to partner with alphabet
2020-08-28,"walmart first sought to be majority tiktok owner, with alphabet/softbank - cnbc"
2020-08-27,"&quot;fortnite&quot; fans are pushed to choose sides in epic&quot;s legal spat with apple, google"
2020-08-27,"brave warrior cuts unitedhealth, alphabet"
2020-08-26,"google continues health care push with telehealth, health insurance deals"
2020-08-26,google&quot;s sister company verily announced it will start selling insurance in what could be a new bid to generate revenue
2020-08-26,why fitbit should not trade 12% below alphabet&quot;s offer
2020-08-26,inside google&quot;s $100 million bet on american well
2020-08-26,google says chrome pages to load up to 10% faster with latest upgrade
2020-08-26,google&quot;s own engineers admitted that the company &quot;confuses users&quot; on privacy settings that are now the subject of a lawsuit
2020-08-25,omega advisors exits alphabet
2020-08-25,alphabet&quot;s life sciences group moves into health insurance
2020-08-25,alphabet&quot;s verily targets employer health insurance with swiss re partnership
2020-08-25,google boosts reach in cloud &amp; telehealth with amwell deal
2020-08-25,alphabet&quot;s verily launching commercial insurance unit
2020-08-25,fitbit unveils stress-tracking smartwatch with google deal pending
2020-08-25,"alphabet price target, revenue forecasts raised at ubs on ad recovery"
2020-08-25,alphabet&quot;s google investing $100 million in telehealth company amwell during ipo
2020-08-15,epic games kicks off a brilliantly timed assault on apple and google
2020-08-15,here is how you can buy alphabet stock for under $2
2020-08-15,why was fortnite kicked out from apple app store and google play store? (video)
2020-08-14,"videogame etfs under pressure after fortnite sues apple, google"
2020-08-14,"""fortnite&quot;s"" epic battle with apple and google escalates"
2020-08-14,google stops responding directly to data requests from hong kong government
2020-08-14,fortnite maker epic games sues apple and google over game&quot;s removal from app stores
2020-08-14,google to end responding directly to data requests from hong kong authorities: report
2020-08-14,"fortnite maker sues apple, google after removal of game from app stores"
2020-08-14,"apple, google taken to court over &quot;fortnite&quot; removal from app stores"
2020-08-13,alphabet remains an underestimated tv disruptor
2020-10-01,google is going to pay publishers $1 billion to contribute to a new product called &quot;news showcase&quot;
2020-09-30,"google introduces new pixel 5 smartphone,  chromecast, nest speaker"
2020-09-30,"alphabet inc&quot;s google launches google tv, new chromecast"
2020-09-30,google is reportedly about to clinch its fitbit acquisition
2020-09-30,"china is preparing an antitrust investigation into google at huawei&quot;s request, according to a report"
2020-09-30,china to open antitrust probe into google&quot;s android os
2020-09-30,google is stoking antitrust criticisms at the worst possible time
2020-09-30,"china preparing an antitrust investigation into google, say sources"
2020-09-29,better buy: netflix vs. alphabet
2020-09-29,google makes data pledge to win eu nod for fitbit deal
2020-09-29,google isn&quot;t giving up on fitbit just yet
2020-09-29,google (googl) adds coronavirus tracking feature to maps
2020-09-29,google sparks another eu antitrust row over skipping key search rivals from android choice list
2020-09-29,google says all app developers must begin forking out 30% play store cut next year
2020-09-28,alphabet (googl) gains but lags market: what you should know
2020-09-28,"company close updates: alphabet inc. cl a stock rises monday, still underperforms market"
2020-09-28,google says 3per cent of paid apps non-compliant on play store tax
2020-09-28,study says google market power has grown despite eu order to play fair
2020-09-28,some google search rivals lose footing on android system
2020-09-28,what alphabet&quot;s $310m harassment settlement means
2020-09-28,"the zacks analyst blog highlights: amazon, google, microsoft, facebook and tencent"
2020-09-28,"the zacks analyst blog highlights: intel, google, qualcomm, general motors, nvidia and baidu"
2020-09-28,"google-owner alphabet bares fangs, clawing back from coronavirus market crash"
2020-09-26,google to block us election ads after polls close
2020-09-25,alphabet settles shareholder suits over sexual harassment claims
2020-09-25,google parent agrees to $310m misconduct lawsuit settlement
2020-09-25,alphabet settles shareholder lawsuit over executive sexual misconduct
2020-09-25,"the zacks analyst blog highlights: alphabet, visa, petrochina, unitedhealth and honeywell"
2020-09-25,google&quot;s parent company alphabet settles shareholder suit over sexual harassment claims
2020-09-25,alphabet settles shareholder suit over sexual harassment claims
2020-09-25,"alphabet board settles sexual misconduct handling suit, ends mandatory arbitration"
2020-09-25,"google services, including gmail, youtube disrupted as servers crash"
2020-09-25,google services go down in some parts of u.s.
2020-09-24,"senate panel wants ceos of facebook, google, twitter to testify oct. 1: report"
2020-09-24,"senate panel plans to issue subpoenas to ceo&quot;s of google, facebook, twitter"
2020-09-24,"top analyst upgrades and downgrades: alphabet, bp, chevron, draftkings, exxon, fedex, nextera, nikola, penn national, twitter, zillow and more"
2020-09-24,google maps adds feature to identify covid-19 hot zones
2020-09-23,google antitrust lawsuit to narrowly focus on search dominance
2020-11-01,here&quot;s why i think alphabet (nasdaq:goog.l) is an interesting stock
2020-11-01,better buy: zoom video communications vs. alphabet
2020-10-31,judge sets november deadline for google&quot;s initial response to us antitrust case
2020-10-30,"tech earnings roundup: apple, facebook, amazon, alphabet, twitter"
2020-10-30,"alphabet,google&quot;s parentcompany, sees shares rise after its third-quarter sales growth beatanalysts&quot; estimates"
2020-10-30,"alphabet,google&quot;s parentcompany, sees shares rise after its third-quarter sales growth beatsanalysts&quot; estimates"
2020-10-30,"the zacks analyst blog highlights: amazon, google, facebook, starbucks and apple"
2020-10-30,"the ratings game: promise of transparency on google cloud results cheers wall street, alphabet stock climbs"
2020-10-30,alphabet: that was easy
2020-10-30,stock alert: google&quot;s parent trading 6% higher on q3 results
2020-10-30,"jim cramer on big tech earnings, why he likes alphabet"
2020-10-30,"top analyst upgrades and downgrades: alphabet, amazon, apple, callaway golf, facebook, illumina, irobot, six flags, starbucks, twitter, yandex and more"
2020-10-30,google parent alphabet surges 8% after massive 3rd quarter earnings beat driven by recovery in advertising spend
2020-10-30,"thinking about buying stock in equillium, under armour, alphabet, sunesis pharmaceuticals, or zendesk?"
2020-10-30,alphabet (googl) q3 earnings and revenues beat estimates
2020-10-30,alphabet inc blows past wall street estimates in the fiscal third quarter
2020-10-30,"apple, amazon, and facebook shares tumble, alphabet surges as investors react to tech earnings"
2020-10-30,alphabet inc (googl) q3 2020 earnings call transcript
2020-10-30,alphabet inc. (goog) ceo sundar pichai on q3 2020 results - earnings call transcript
2020-10-30,alphabet sales growth revived as advertisers flock back to google
2020-10-29,"faang deluge: apple, amazon, alphabet and facebook earnings all ahead after close"
2020-10-29,&quot;expect the recovery in digital ad trends to continue&quot;: here&quot;s what 4 analysts expect from alphabet&quot;s 3rd quarter earnings report
2020-10-29,"apple, alphabet, amazon and facebook release earnings in blockbuster thursday"
2020-10-29,"company close updates: alphabet inc. cl a stock falls thursday, underperforms market"
2020-10-28,apple develops its own search tools as google defends against antitrust probe
2020-10-28,"the zacks analyst blog highlights: amazon, microsoft, google and ibm"
2020-10-28,": facebook, google, twitter ceos take heat in senate over content"
2020-10-28,apple developing own search technology in sign that it&quot;s building a rival to alphabet&quot;s crown jewel
2020-10-28,apple steps up development of search engine technology in potential rival to google
2020-10-28,better buy: facebook vs. google
2020-10-28,italian watchdog investigates google over alleged advertising market abuse
2020-10-28,apple works on its own search engine as regulators turn up heat on google deal: ft
2020-10-28,the case against google
2020-10-27,alphabet switches to majority voting for directors
2020-10-27,": google&quot;s waymo, daimler team up to build self-driving trucks"
2020-10-27,"alphabet, facebook and other tech giants could benefit from surprise ad rebound in q3, analysts predict"
2020-12-01,2 reasons amazon will keep taking ad sales from google
2020-12-01,"the zacks analyst blog highlights: amazon, google, zoom video, automatic data processing and moderna"
2020-12-01,alphabet&quot;s uk subsidiary deepmind makes breakthrough protein shape discovery
2020-12-01,"facebook, google, other tech giants to face digital tax starting 2022, canada says"
2020-11-30,company close updates: alphabet inc. cl a stock underperforms monday when compared to competitors
2020-11-30,"facebook, google to face new antitrust suits in us"
2020-11-30,the wall street journal: facebook and google set to face new antitrust suits in u.s.
2020-11-30,australian government rejects apple/google contact tracing model
2020-11-27,"company close updates: alphabet inc. cl a stock rises friday, outperforms market"
2020-11-27,"microstrategy, simon property group, snap, alphabet and facebook as zacks bull and bear of the day"
2020-11-27,"uk government announces plans to write a &quot;conduct&quot; code for facebook and google, starting in april 2021, but doesn&quot;t offer an enforcement timeline"
2020-11-27,google and facebook to face new regulatory agency in the uk from next year
2020-11-25,"company close updates: alphabet inc. cl a stock rises wednesday, outperforms market"
2020-11-25,how to stop google from tracking your computer and limit its data collection of your online history
2020-11-25,google thinking of 2023 with its gaming service stadia as war with fellow tech giants heats up
2020-11-24,what is google sites? how to use the free website-building tool
2020-11-24,"google pays rs 33,737 cr for 7.73% jio platforms pie"
2020-11-23,how a secret agreement with google&quot;s cofounders is putting ceo sundar pichai&quot;s leadership to the test
2020-11-21,google shares remain in a bull market supported by q3 results
2020-11-20,company close updates: alphabet inc. cl a stock underperforms friday when compared to competitors
2020-11-20,understanding the current price and potential of alphabet (3 types of valuation + bonus)
2020-11-20,"the zacks analyst blog highlights: google, microsoft, texas instruments, nvidia and skyworks solutions"
2020-11-20,google assistant coming to samsung tvs in 12 countries by year end
2020-11-20,"google keeps growing in seattle area, agrees to buy nearly 10 acres at a car dealership site in kirkland"
2020-11-19,"google redesigns pay app, opens waitlist for bank accounts with citi"
2020-11-18,"company close updates: alphabet inc. cl a stock falls wednesday, underperforms market"
2020-11-18,alphabet vs. microsoft: hope you made money
2020-11-17,"rosen, a leading law firm, announces investigation of securities claims against alphabet inc.; encourages investors with losses in excess of $100k to contact the firm - goog, googl"
2020-11-17,alphabet: safe bet for alpha
2020-11-17,google adds opt-out for gmail&quot;s &quot;smart features&quot; to reassure regulators
2020-11-17,"the zacks analyst blog highlights: google, lenovo, apple, hewlett packard enterprise and dell"
2020-11-17,airbnb lays anti-competition allegations against google in ipo filing
2020-11-16,"company close updates: alphabet inc. cl a stock rises monday, still underperforms market"
2020-11-16,alphabet: no tree grows to the sky - an eva-based valuation
2020-11-16,alphabet&quot;s (googl) google plans a new campus near seattle
2020-12-31,square and paypal shouldn't fear google's fintech push
2020-12-31,"alphabet unit wing blasts new us drone id rule, citing privacy"
2020-12-31,"dick's sporting goods, alaska air, google, baidu and tencent highlighted as zacks bull and bear of the day"
2020-12-31,alphabet price target raised at baird ahead of 2021 ad recovery
2020-12-30,alphabet (googl) stock sinks as market gains: what you should know
2020-12-29,company close updates: alphabet inc. cl a stock outperforms competitors despite losses on the day
2020-12-24,"company close updates: alphabet inc. cl a stock rises thursday, still underperforms market"
2020-12-23,oracle&quot;s hidden hand is behind the google antitrust lawsuits
2020-12-23,"short sellers fleeing netflix, alphabet and other tech stocks heading into 2021"
2020-12-23,alphabet (googl) invests in indian startups to aid digitization
2020-12-23,"top analyst upgrades and downgrades: alphabet, facebook, iac/interactive, luminar technologies, qualcomm, shell, square and more"
2020-12-23,3 catalysts for google in 2021
2020-12-23,google told its scientists to &quot;strike a positive tone&quot; in ai research - documents
2020-12-22,company close updates: alphabet inc. cl a stock underperforms tuesday when compared to competitors
2020-12-22,alphabet&quot;s relative failure is obscured by the cloud&quot;s success
2020-12-22,alphabet&quot;s (googl) google cloud announces three new regions
2020-12-22,google and facebook agree to support each other against antitrust lawsuit
2020-12-22,"facebook, google committed to &quot;assist&quot; each other if ad tie-up ever faced scrutiny, draft lawsuit says: wsj"
2020-12-22,"google, facebook agreed to team up against possible antitrust action, draft lawsuit says - wsj"
2020-12-22,"indian tiktok clone gets google, microsoft backing in us$100 million fund raise"
2020-12-22,"the wall street journal: facebook, google agreed to team up to fight antitrust suit, draft lawsuit claims"
2020-12-21,"microsoft, google, cisco, vmware join legal battle against hacking company nso"
2020-12-21,company close updates: alphabet inc. cl a stock underperforms monday when compared to competitors despite daily gains
2020-12-19,"google trial judge suggests potential trial date, and it is in 2023"
2020-12-18,us antitrust case targets google&quot;s search practices
2020-12-18,"google is bracing for a long battle with the justice department, as the judge sets a trial date of late 2023"
2020-12-18,google&quot;s antitrust case won&quot;t go to trial until september 2023
2020-12-18,"google trial judge suggests potential trial date, and it is in 2023"
2020-12-18,"alphabet, twitter top online media recovery stocks for 2021: bofa"
2020-12-18,"the zacks analyst blog highlights: amazon, apple, netflix, facebook and google"
2020-12-18,google scores european approval for fitbit acquisition
2020-12-18,states making bold new legal claims in 2 google lawsuits
2020-12-18,google sister verily raises $700m as it seeks to scale up
2020-12-17,: google&quot;s fitbit acquisition finally wins european approval
2020-12-17,"google and twitter are primed to rally as economic reopening boosts online ad spending, bank of america says"
2020-12-17,"facebook (fb), google accused of illegal ad deal by us states"
2020-12-17,"eu antitrust regulators clear us$2.1 billion google, fitbit deal"
2020-12-17,alphabet-backed gocardless nears $1b valuation in latest funding round: cnbc
2020-12-17,"google secretly gave facebook perks, data in ad deal, us states allege"
2020-12-17,"genius media, the nation sue google in advertising antitrust lawsuit"
2020-12-17,"google, facebook colluded to rig ad auctions, 10 us states allege in new lawsuit"
2020-12-16,company close updates: alphabet inc. cl a stock underperforms wednesday when compared to competitors
2020-12-16,"texas, 9 other states sue google for abusing market power"
2020-12-16,texas and nine other us states sue google for abusing market power
2020-12-16,texas attorney general says will sue google
2020-12-16,google sees major services outages two days in a row
2020-12-16,"new eu regulations could spell trouble for apple, alphabet, and others"
2020-12-16,google hires astrazeneca&quot;s fiona cicconi as personnel head
2020-12-16,google resolves problem with gmail after outage
2020-12-16,gmail service disrupted in new google mishap
2020-12-15,google abandons the home max smart speaker
2020-12-15,"google, facebook, apple and the rest of big tech face regulatory pressure on both sides of the atlantic"
2020-12-15,here&quot;s what happened to google&quot;s services yesterday
2020-12-15,google kills its google home max smart speaker line
2020-12-15,google says internal storage quota issue is to blame for outage on monday
2020-12-14,alphabet (googl) dips more than broader markets: what you should know
